Département,Code Postal,Ville,Agence d'Intervention,Actif
19,19160,Lamazière-Basse,Marseile,Oui
19,19340,Lamazière-Haute,Marseile,Oui
19,19510,Lamongerie,Marseile,Oui
19,19190,Lanteuil,Marseile,Oui
19,19550,Lapleau,Marseile,Oui
19,19600,Larche,Marseile,Oui
19,19340,Laroche-près-Feyt,Marseile,Oui
19,19130,Lascaux,Marseile,Oui
19,19160,Latronche,Marseile,Oui
19,19550,Laval-sur-Luzège,Marseile,Oui
19,19170,Lestards,Marseile,Oui
19,19160,Liginiac,Marseile,Oui
19,19200,Lignareix,Marseile,Oui
19,19500,Ligneyrac,Marseile,Oui
19,19120,Liourdres,Marseile,Oui
19,19600,Lissac-sur-Couze,Marseile,Oui
19,19470,Le Lonzac,Marseile,Oui
19,19500,Lostanges,Marseile,Oui
19,19310,Louignac,Marseile,Oui
19,19210,Lubersac,Marseile,Oui
19,19470,Madranges,Marseile,Oui
19,19360,Malemort,Marseile,Oui
19,19520,Mansac,Marseile,Oui
19,19320,Marcillac-la-Croisille,Marseile,Oui
19,19500,Marcillac-la-Croze,Marseile,Oui
19,19200,Margerides,Marseile,Oui
19,19510,Masseret,Marseile,Oui
19,19250,Maussac,Marseile,Oui
19,19510,Meilhards,Marseile,Oui
19,19190,Ménoire,Marseile,Oui
19,19430,Mercœur,Marseile,Oui
19,19340,Merlines,Marseile,Oui
19,19200,Mestes,Marseile,Oui
19,19250,Meymac,Marseile,Oui
19,19800,Meyrignac-l'Église,Marseile,Oui
19,19500,Meyssac,Marseile,Oui
19,19290,Millevaches,Marseile,Oui
19,19400,Monceaux-sur-Dordogne,Marseile,Oui
19,19340,Monestier-Merlines,Marseile,Oui
19,19110,Monestier-Port-Dieu,Marseile,Oui
19,19300,Montaignac-sur-Doustre,Marseile,Oui
19,19210,Montgibaud,Marseile,Oui
19,19300,Moustier-Ventadour,Marseile,Oui
19,19460,Naves,Marseile,Oui
19,19600,Nespouls,Marseile,Oui
19,19160,Neuvic,Marseile,Oui
19,19380,Neuville,Marseile,Oui
19,19500,Noailhac,Marseile,Oui
19,19600,Noailles,Marseile,Oui
19,19120,Nonards,Marseile,Oui
19,19130,Objat,Marseile,Oui
19,19410,Orgnac-sur-Vézère,Marseile,Oui
19,19390,Orliac-de-Bar,Marseile,Oui
19,19190,Palazinges,Marseile,Oui
19,19160,Palisse,Marseile,Oui
19,19150,Pandrignes,Marseile,Oui
19,19300,Péret-Bel-Air,Marseile,Oui
19,19170,Pérols-sur-Vézère,Marseile,Oui
19,19310,Perpezac-le-Blanc,Marseile,Oui
19,19410,Perpezac-le-Noir,Marseile,Oui
19,19190,Le Pescher,Marseile,Oui
19,19290,Peyrelevade,Marseile,Oui
19,19260,Peyrissac,Marseile,Oui
19,19450,Pierrefitte,Marseile,Oui
19,19200,Confolent-Port-Dieu,Marseile,Oui
19,19170,Pradines,Marseile,Oui
19,19120,Puy-d'Arnac,Marseile,Oui
19,19120,Queyssac-les-Vignes,Marseile,Oui
19,19430,Reygade,Marseile,Oui
19,19260,Rilhac-Treignac,Marseile,Oui
19,19220,Rilhac-Xaintrie,Marseile,Oui
19,19320,La Roche-Canillac,Marseile,Oui
19,19160,Roche-le-Peyroux,Marseile,Oui
19,19300,Rosiers-d'Égletons,Marseile,Oui
19,19350,Rosiers-de-Juillac,Marseile,Oui
19,19270,Sadroc,Marseile,Oui
19,19500,Saillac,Marseile,Oui
19,19200,Saint-Angel,Marseile,Oui
19,19390,Saint-Augustin,Marseile,Oui
19,19130,Saint-Aulaire,Marseile,Oui
19,19500,Saint-Bazile-de-Meyssac,Marseile,Oui
19,19380,Saint-Bonnet-Elvert,Marseile,Oui
19,19130,Saint-Bonnet-la-Rivière,Marseile,Oui
19,19410,Saint-Bonnet-l'Enfantier,Marseile,Oui
19,19430,Saint-Bonnet-les-Tours-de-Merle,Marseile,Oui
19,19200,Saint-Bonnet-près-Bort,Marseile,Oui
19,19600,Saint-Cernin-de-Larche,Marseile,Oui
19,19380,Saint-Chamant,Marseile,Oui
19,19220,Saint-Cirgues-la-Loutre,Marseile,Oui
19,19700,Saint-Clément,Marseile,Oui
19,19130,Saint-Cyprien,Marseile,Oui
19,19130,Saint-Cyr-la-Roche,Marseile,Oui
19,19210,Saint-Éloy-les-Tuileries,Marseile,Oui
19,19200,Saint-Étienne-aux-Clos,Marseile,Oui
19,19160,Saint-Étienne-la-Geneste,Marseile,Oui
19,19200,Saint-Exupéry-les-Roches,Marseile,Oui
19,19270,Sainte-Féréole,Marseile,Oui
19,19490,Sainte-Fortunade,Marseile,Oui
19,19200,Saint-Fréjoux,Marseile,Oui
19,19220,Saint-Geniez-ô-Merle,Marseile,Oui
19,19290,Saint-Germain-Lavolps,Marseile,Oui
19,19330,Saint-Germain-les-Vergnes,Marseile,Oui
19,19550,Saint-Hilaire-Foissac,Marseile,Oui
19,19170,Saint-Hilaire-les-Courbes,Marseile,Oui
19,19160,Saint-Hilaire-Luc,Marseile,Oui
19,19560,Saint-Hilaire-Peyroux,Marseile,Oui
19,19400,Saint-Hilaire-Taurieux,Marseile,Oui
19,19700,Saint-Jal,Marseile,Oui
19,19220,Saint-Julien-aux-Bois,Marseile,Oui
19,19430,Saint-Julien-le-Pèlerin,Marseile,Oui
19,19210,Saint-Julien-le-Vendômois,Marseile,Oui
19,19500,Saint-Julien-Maumont,Marseile,Oui
19,19160,Sainte-Marie-Lapanouze,Marseile,Oui
19,19150,Saint-Martial-de-Gimel,Marseile,Oui
19,19400,Saint-Martial-Entraygues,Marseile,Oui
19,19320,Saint-Martin-la-Méanne,Marseile,Oui
19,19210,Saint-Martin-Sepert,Marseile,Oui
19,19320,Saint-Merd-de-Lapleau,Marseile,Oui
19,19170,Saint-Merd-les-Oussines,Marseile,Oui
19,19330,Saint-Mexant,Marseile,Oui
19,19160,Saint-Pantaléon-de-Lapleau,Marseile,Oui
19,19600,Saint-Pantaléon-de-Larche,Marseile,Oui
19,19210,Saint-Pardoux-Corbier,Marseile,Oui
19,19320,Saint-Pardoux-la-Croisille,Marseile,Oui
19,19200,Saint-Pardoux-le-Neuf,Marseile,Oui
19,19200,Saint-Pardoux-le-Vieux,Marseile,Oui
19,19270,Saint-Pardoux-l'Ortigier,Marseile,Oui
19,19150,Saint-Paul,Marseile,Oui
19,19800,Saint-Priest-de-Gimel,Marseile,Oui
19,19220,Saint-Privat,Marseile,Oui
19,19290,Saint-Rémy,Marseile,Oui
19,19310,Saint-Robert,Marseile,Oui
19,19700,Saint-Salvadour,Marseile,Oui
19,19290,Saint-Setiers,Marseile,Oui
19,19130,Saint-Solve,Marseile,Oui
19,19230,Saint-Sornin-Lavolps,Marseile,Oui
19,19250,Saint-Sulpice-les-Bois,Marseile,Oui
19,19380,Saint-Sylvain,Marseile,Oui
19,19240,Saint-Viance,Marseile,Oui
19,19200,Saint-Victour,Marseile,Oui
19,19140,Saint-Ybard,Marseile,Oui
19,19300,Saint-Yrieix-le-Déjalat,Marseile,Oui
19,19510,Salon-la-Tour,Marseile,Oui
19,19800,Sarran,Marseile,Oui
19,19110,Sarroux - Saint Julien,Marseile,Oui
19,19310,Segonzac,Marseile,Oui
19,19230,Ségur-le-Château,Marseile,Oui
19,19700,Seilhac,Marseile,Oui
19,19160,Sérandon,Marseile,Oui
19,19190,Sérilhac,Marseile,Oui
19,19220,Servières-le-Château,Marseile,Oui
19,19430,Sexcles,Marseile,Oui
19,19120,Sioniac,Marseile,Oui
19,19290,Sornac,Marseile,Oui
19,19370,Soudaine-Lavinadière,Marseile,Oui
19,19300,Soudeilles,Marseile,Oui
19,19550,Soursac,Marseile,Oui
19,19170,Tarnac,Marseile,Oui
19,19200,Thalamy,Marseile,Oui
19,19170,Toy-Viam,Marseile,Oui
19,19260,Treignac,Marseile,Oui
19,19230,Troche,Marseile,Oui
19,19120,Tudeils,Marseile,Oui
19,19000,Tulle,Marseile,Oui
19,19500,Turenne,Marseile,Oui
19,19270,Ussac,Marseile,Oui
19,19200,Ussel,Marseile,Oui
19,19140,Uzerche,Marseile,Oui
19,19200,Valiergues,Marseile,Oui
19,19240,Varetz,Marseile,Oui
19,19130,Vars-sur-Roseix,Marseile,Oui
19,19120,Végennes,Marseile,Oui
19,19260,Veix,Marseile,Oui
19,19200,Veyrières,Marseile,Oui
19,19170,Viam,Marseile,Oui
19,19410,Vigeois,Marseile,Oui
19,19130,Vignols,Marseile,Oui
19,19800,Vitrac-sur-Montane,Marseile,Oui
19,19130,Voutezac,Marseile,Oui
19,19310,Yssandon,Marseile,Oui
21,21700,Agencourt,Marseile,Oui
21,21410,Agey,Marseile,Oui
21,21121,Ahuy,Marseile,Oui
21,21510,Aignay-le-Duc,Marseile,Oui
21,21110,Aiserey,Marseile,Oui
21,21400,Aisey-sur-Seine,Marseile,Oui
21,21390,Aisy-sous-Thil,Marseile,Oui
21,21150,Alise-Sainte-Reine,Marseile,Oui
21,21230,Allerey,Marseile,Oui
21,21420,Aloxe-Corton,Marseile,Oui
21,21450,Ampilly-les-Bordes,Marseile,Oui
21,21400,Ampilly-le-Sec,Marseile,Oui
21,21410,Ancey,Marseile,Oui
21,21360,Antheuil,Marseile,Oui
21,21230,Antigny-la-Ville,Marseile,Oui
21,21310,Arceau,Marseile,Oui
21,21700,Arcenant,Marseile,Oui
21,21410,Arcey,Marseile,Oui
21,21320,Arconcey,Marseile,Oui
21,21560,Arc-sur-Tille,Marseile,Oui
21,21700,Argilly,Marseile,Oui
21,21230,Arnay-le-Duc,Marseile,Oui
21,21350,Arnay-sous-Vitteaux,Marseile,Oui
21,21500,Arrans,Marseile,Oui
21,21500,Asnières-en-Montagne,Marseile,Oui
21,21380,Asnières-lès-Dijon,Marseile,Oui
21,21130,Athée,Marseile,Oui
21,21500,Athie,Marseile,Oui
21,21360,Aubaine,Marseile,Oui
21,21170,Aubigny-en-Plaine,Marseile,Oui
21,21340,Aubigny-la-Ronce,Marseile,Oui
21,21540,Aubigny-lès-Sombernon,Marseile,Oui
21,21570,Autricourt,Marseile,Oui
21,21250,Auvillars-sur-Saône,Marseile,Oui
21,21360,Auxant,Marseile,Oui
21,21190,Auxey-Duresses,Marseile,Oui
21,21130,Auxonne,Marseile,Oui
21,21120,Avelanges,Marseile,Oui
21,21350,Avosnes,Marseile,Oui
21,21580,Avot,Marseile,Oui
21,21700,Bagnot,Marseile,Oui
21,21450,Baigneux-les-Juifs,Marseile,Oui
21,21330,Balot,Marseile,Oui
21,21410,Barbirey-sur-Ouche,Marseile,Oui
21,21430,Bard-le-Régulier,Marseile,Oui
21,21460,Bard-lès-Époisses,Marseile,Oui
21,21910,Barges,Marseile,Oui
21,21580,Barjon,Marseile,Oui
21,21340,Baubigny,Marseile,Oui
21,21410,Baulme-la-Roche,Marseile,Oui
21,21510,Beaulieu,Marseile,Oui
21,21310,Beaumont-sur-Vingeanne,Marseile,Oui
21,21200,Beaune,Marseile,Oui
21,21510,Beaunotte,Marseile,Oui
21,21310,Beire-le-Châtel,Marseile,Oui
21,21110,Beire-le-Fort,Marseile,Oui
21,21570,Belan-sur-Ource,Marseile,Oui
21,21490,Bellefond,Marseile,Oui
21,21310,Belleneuve,Marseile,Oui
21,21510,Bellenod-sur-Seine,Marseile,Oui
21,21320,Bellenot-sous-Pouilly,Marseile,Oui
21,21290,Beneuvre,Marseile,Oui
21,21500,Benoisey,Marseile,Oui
21,21360,Bessey-en-Chaume,Marseile,Oui
21,21360,Bessey-la-Cour,Marseile,Oui
21,21110,Bessey-lès-Cîteaux,Marseile,Oui
21,21320,Beurey-Bauguay,Marseile,Oui
21,21350,Beurizot,Marseile,Oui
21,21220,Bévy,Marseile,Oui
21,21310,Bèze,Marseile,Oui
21,21310,Bézouotte,Marseile,Oui
21,21130,Billey,Marseile,Oui
21,21450,Billy-lès-Chanceaux,Marseile,Oui
21,21270,Binges,Marseile,Oui
21,21520,Bissey-la-Côte,Marseile,Oui
21,21330,Bissey-la-Pierre,Marseile,Oui
21,21310,Blagny-sur-Vingeanne,Marseile,Oui
21,21540,Blaisy-Bas,Marseile,Oui
21,21540,Blaisy-Haut,Marseile,Oui
21,21320,Blancey,Marseile,Oui
21,21430,Blanot,Marseile,Oui
21,21690,Source-Seine,Marseile,Oui
21,21440,Bligny-le-Sec,Marseile,Oui
21,21200,Bligny-lès-Beaune,Marseile,Oui
21,21360,Bligny-sur-Ouche,Marseile,Oui
21,21700,Boncourt-le-Bois,Marseile,Oui
21,21250,Bonnencontre,Marseile,Oui
21,21520,Boudreville,Marseile,Oui
21,21360,Bouhey,Marseile,Oui
21,21420,Bouilland,Marseile,Oui
21,21330,Bouix,Marseile,Oui
21,21610,Bourberain,Marseile,Oui
21,21250,Bousselange,Marseile,Oui
21,21260,Boussenois,Marseile,Oui
21,21350,Boussey,Marseile,Oui
21,21690,Boux-sous-Salmaise,Marseile,Oui
21,21200,Bouze-lès-Beaune,Marseile,Oui
21,21350,Brain,Marseile,Oui
21,21390,Braux,Marseile,Oui
21,21430,Brazey-en-Morvan,Marseile,Oui
21,21470,Brazey-en-Plaine,Marseile,Oui
21,21400,Brémur-et-Vaurois,Marseile,Oui
21,21560,Bressey-sur-Tille,Marseile,Oui
21,21110,Bretenière,Marseile,Oui
21,21490,Bretigny,Marseile,Oui
21,21390,Brianny,Marseile,Oui
21,21570,Brion-sur-Ource,Marseile,Oui
21,21220,Brochon,Marseile,Oui
21,21490,Brognon,Marseile,Oui
21,21250,Broin,Marseile,Oui
21,21220,Broindon,Marseile,Oui
21,21500,Buffon,Marseile,Oui
21,21400,Buncey,Marseile,Oui
21,21290,Bure-les-Templiers,Marseile,Oui
21,21510,Busseaut,Marseile,Oui
21,21580,Busserotte-et-Montenaille,Marseile,Oui
21,21580,Bussières,Marseile,Oui
21,21360,La Bussière-sur-Ouche,Marseile,Oui
21,21540,Bussy-la-Pesle,Marseile,Oui
21,21150,Bussy-le-Grand,Marseile,Oui
21,21290,Buxerolles,Marseile,Oui
21,21430,Censerey,Marseile,Oui
21,21330,Cérilly,Marseile,Oui
21,21110,Cessey-sur-Tille,Marseile,Oui
21,21120,Chaignay,Marseile,Oui
21,21320,Chailly-sur-Armançon,Marseile,Oui
21,21290,Chambain,Marseile,Oui
21,21110,Chambeire,Marseile,Oui
21,21250,Chamblanc,Marseile,Oui
21,21220,Chambœuf,Marseile,Oui
21,21220,Chambolle-Musigny,Marseile,Oui
21,21400,Chamesson,Marseile,Oui
21,21310,Champagne-sur-Vingeanne,Marseile,Oui
21,21440,Champagny,Marseile,Oui
21,21500,Champ-d'Oiseau,Marseile,Oui
21,21130,Champdôtre,Marseile,Oui
21,21210,Champeau-en-Morvan,Marseile,Oui
21,21230,Champignolles,Marseile,Oui
21,21690,Champrenault,Marseile,Oui
21,21440,Chanceaux,Marseile,Oui
21,21330,Channay,Marseile,Oui
21,21690,Charencey,Marseile,Oui
21,21140,Charigny,Marseile,Oui
21,21310,Charmes,Marseile,Oui
21,21350,Charny,Marseile,Oui
21,21170,Charrey-sur-Saône,Marseile,Oui
21,21400,Charrey-sur-Seine,Marseile,Oui
21,21190,Chassagne-Montrachet,Marseile,Oui
21,21150,Chassey,Marseile,Oui
21,21320,Châteauneuf,Marseile,Oui
21,21320,Châtellenot,Marseile,Oui
21,21400,Châtillon-sur-Seine,Marseile,Oui
21,21360,Chaudenay-la-Ville,Marseile,Oui
21,21360,Chaudenay-le-Château,Marseile,Oui
21,21290,Chaugey,Marseile,Oui
21,21610,Chaume-et-Courchamp,Marseile,Oui
21,21520,La Chaume,Marseile,Oui
21,21450,Chaume-lès-Baigneux,Marseile,Oui
21,21400,Chaumont-le-Bois,Marseile,Oui
21,21700,Chaux,Marseile,Oui
21,21260,Chazeuil,Marseile,Oui
21,21320,Chazilly,Marseile,Oui
21,21400,Chemin-d'Aisey,Marseile,Oui
21,21300,Chenôve,Marseile,Oui
21,21310,Cheuge,Marseile,Oui
21,21540,Chevannay,Marseile,Oui
21,21220,Chevannes,Marseile,Oui
21,21200,Chevigny-en-Valière,Marseile,Oui
21,21800,Chevigny-Saint-Sauveur,Marseile,Oui
21,21820,Chivres,Marseile,Oui
21,21200,Chorey-les-Beaune,Marseile,Oui
21,21270,Cirey-lès-Pontailler,Marseile,Oui
21,21320,Civry-en-Montagne,Marseile,Oui
21,21390,Clamerey,Marseile,Oui
21,21220,Valforêt,Marseile,Oui
21,21490,Clénay,Marseile,Oui
21,21270,Cléry,Marseile,Oui
21,21230,Clomot,Marseile,Oui
21,21220,Collonges-lès-Bévy,Marseile,Oui
21,21110,Collonges-et-Premières,Marseile,Oui
21,21360,Colombier,Marseile,Oui
21,21200,Combertault,Marseile,Oui
21,21700,Comblanchien,Marseile,Oui
21,21320,Commarin,Marseile,Oui
21,21250,Corberon,Marseile,Oui
21,21190,Corcelles-les-Arts,Marseile,Oui
21,21910,Corcelles-lès-Cîteaux,Marseile,Oui
21,21160,Corcelles-les-Monts,Marseile,Oui
21,21250,Corgengoux,Marseile,Oui
21,21700,Corgoloin,Marseile,Oui
21,21340,Cormot-Vauchignon,Marseile,Oui
21,21190,Corpeau,Marseile,Oui
21,21150,Corpoyer-la-Chapelle,Marseile,Oui
21,21460,Corrombles,Marseile,Oui
21,21460,Corsaint,Marseile,Oui
21,21160,Couchey,Marseile,Oui
21,21400,Coulmier-le-Sec,Marseile,Oui
21,21520,Courban,Marseile,Oui
21,21460,Courcelles-Frémoy,Marseile,Oui
21,21500,Courcelles-lès-Montbard,Marseile,Oui
21,21140,Courcelles-lès-Semur,Marseile,Oui
21,21580,Courlon,Marseile,Oui
21,21120,Courtivron,Marseile,Oui
21,21560,Couternon,Marseile,Oui
21,21320,Créancey,Marseile,Oui
21,21120,Crécey-sur-Tille,Marseile,Oui
21,21500,Crépand,Marseile,Oui
21,21360,Crugey,Marseile,Oui
21,21310,Cuiserey,Marseile,Oui
21,21230,Culètre,Marseile,Oui
21,21220,Curley,Marseile,Oui
21,21380,Curtil-Saint-Seine,Marseile,Oui
21,21220,Curtil-Vergy,Marseile,Oui
21,21580,Cussey-les-Forges,Marseile,Oui
21,21360,Cussy-la-Colonne,Marseile,Oui
21,21230,Cussy-le-Châtel,Marseile,Oui
21,21121,Daix,Marseile,Oui
21,21350,Dampierre-en-Montagne,Marseile,Oui
21,21310,Dampierre-et-Flée,Marseile,Oui
21,21150,Darcey,Marseile,Oui
21,21121,Darois,Marseile,Oui
21,21220,Détain-et-Bruant,Marseile,Oui
21,21430,Diancey,Marseile,Oui
21,21120,Diénay,Marseile,Oui
21,21000,Dijon,Marseile,Oui
21,21390,Dompierre-en-Morvan,Marseile,Oui
21,21270,Drambon,Marseile,Oui
21,21540,Drée,Marseile,Oui
21,21510,Duesme,Marseile,Oui
21,21190,Ébaty,Marseile,Oui
21,21510,Échalot,Marseile,Oui
21,21540,Échannay,Marseile,Oui
21,21170,Échenon,Marseile,Oui
21,21120,Échevannes,Marseile,Oui
21,21420,Échevronne,Marseile,Oui
21,21110,Échigey,Marseile,Oui
21,21360,Écutigny,Marseile,Oui
21,21320,Éguilly,Marseile,Oui
21,21380,Épagny,Marseile,Oui
21,21220,Épernay-sous-Gevrey,Marseile,Oui
21,21460,Époisses,Marseile,Oui
21,21500,Éringes,Marseile,Oui
21,21170,Esbarres,Marseile,Oui
21,21290,Essarois,Marseile,Oui
21,21320,Essey,Marseile,Oui
21,21500,Étais,Marseile,Oui
21,21510,Étalante,Marseile,Oui
21,21220,L'Étang-Vergy,Marseile,Oui
21,21121,Étaules,Marseile,Oui
21,21270,Étevaux,Marseile,Oui
21,21450,Étormay,Marseile,Oui
21,21400,Étrochey,Marseile,Oui
21,21500,Fain-lès-Montbard,Marseile,Oui
21,21500,Fain-lès-Moutiers,Marseile,Oui
21,21110,Fauverney,Marseile,Oui
21,21290,Faverolles-lès-Lucey,Marseile,Oui
21,21600,Fénay,Marseile,Oui
21,21230,Le Fête,Marseile,Oui
21,21220,Fixin,Marseile,Oui
21,21490,Flacey,Marseile,Oui
21,21640,Flagey-Echézeaux,Marseile,Oui
21,21130,Flagey-lès-Auxonne,Marseile,Oui
21,21130,Flammerans,Marseile,Oui
21,21160,Flavignerot,Marseile,Oui
21,21150,Flavigny-sur-Ozerain,Marseile,Oui
21,21140,Le Val-Larrey,Marseile,Oui
21,21410,Fleurey-sur-Ouche,Marseile,Oui
21,21230,Foissy,Marseile,Oui
21,21260,Foncegrive,Marseile,Oui
21,21450,Fontaines-en-Duesmois,Marseile,Oui
21,21610,Fontaine-Française,Marseile,Oui
21,21121,Fontaine-lès-Dijon,Marseile,Oui
21,21330,Fontaines-les-Sèches,Marseile,Oui
21,21390,Fontangy,Marseile,Oui
21,21610,Fontenelle,Marseile,Oui
21,21460,Forléans,Marseile,Oui
21,21580,Fraignot-et-Vesvrotte,Marseile,Oui
21,21440,Francheville,Marseile,Oui
21,21170,Franxault,Marseile,Oui
21,21120,Frénois,Marseile,Oui
21,21500,Fresnes,Marseile,Oui
21,21150,Frôlois,Marseile,Oui
21,21700,Fussey,Marseile,Oui
21,21120,Gemeaux,Marseile,Oui
21,21140,Genay,Marseile,Oui
21,21110,Genlis,Marseile,Oui
21,21410,Gergueil,Marseile,Oui
21,21700,Gerland,Marseile,Oui
21,21220,Gevrey-Chambertin,Marseile,Oui
21,21520,Gevrolles,Marseile,Oui
21,21640,Gilly-lès-Cîteaux,Marseile,Oui
21,21350,Gissey-le-Vieil,Marseile,Oui
21,21150,Gissey-sous-Flavigny,Marseile,Oui
21,21410,Gissey-sur-Ouche,Marseile,Oui
21,21250,Glanon,Marseile,Oui
21,21400,Gomméville,Marseile,Oui
21,21520,Les Goulles,Marseile,Oui
21,21580,Grancey-le-Château-Neuvelle,Marseile,Oui
21,21570,Grancey-sur-Ource,Marseile,Oui
21,21540,Grenant-lès-Sombernon,Marseile,Oui
21,21150,Grésigny-Sainte-Reine,Marseile,Oui
21,21150,Grignon,Marseile,Oui
21,21330,Griselles,Marseile,Oui
21,21540,Grosbois-en-Montagne,Marseile,Oui
21,21250,Grosbois-lès-Tichey,Marseile,Oui
21,21290,Gurgy-la-Ville,Marseile,Oui
21,21290,Gurgy-le-Château,Marseile,Oui
21,21150,Hauteroche,Marseile,Oui
21,21121,Hauteville-lès-Dijon,Marseile,Oui
21,21270,Heuilley-sur-Saône,Marseile,Oui
21,21120,Is-sur-Tille,Marseile,Oui
21,21110,Izeure,Marseile,Oui
21,21110,Izier,Marseile,Oui
21,21150,Jailly-les-Moulins,Marseile,Oui
21,21250,Jallanges,Marseile,Oui
21,21310,Jancigny,Marseile,Oui
21,21460,Jeux-lès-Bard,Marseile,Oui
21,21230,Jouey,Marseile,Oui
21,21450,Jours-lès-Baigneux,Marseile,Oui
21,21340,Val-Mont,Marseile,Oui
21,21210,Juillenay,Marseile,Oui
21,21140,Juilly,Marseile,Oui
21,21110,Labergement-Foigney,Marseile,Oui
21,21130,Labergement-lès-Auxonne,Marseile,Oui
21,21820,Labergement-lès-Seurre,Marseile,Oui
21,21250,Labruyère,Marseile,Oui
21,21230,Lacanche,Marseile,Oui
21,21210,Lacour-d'Arcenay,Marseile,Oui
21,21330,Laignes,Marseile,Oui
21,21760,Lamarche-sur-Saône,Marseile,Oui
21,21440,Lamargelle,Marseile,Oui
21,21370,Lantenay,Marseile,Oui
21,21250,Lanthes,Marseile,Oui
21,21140,Lantilly,Marseile,Oui
21,21170,Laperrière-sur-Saône,Marseile,Oui
21,21330,Larrey,Marseile,Oui
21,21250,Lechâtelet,Marseile,Oui
21,21440,Léry,Marseile,Oui
21,21290,Leuglay,Marseile,Oui
21,21200,Levernois,Marseile,Oui
21,21610,Licey-sur-Vingeanne,Marseile,Oui
21,21430,Liernais,Marseile,Oui
21,21520,Lignerolles,Marseile,Oui
21,21110,Longchamp,Marseile,Oui
21,21110,Longeault-Pluvault,Marseile,Oui
21,21110,Longecourt-en-Plaine,Marseile,Oui
21,21230,Longecourt-lès-Culêtre,Marseile,Oui
21,21600,Longvic,Marseile,Oui
21,21170,Losne,Marseile,Oui
21,21520,Louesme,Marseile,Oui
21,21150,Lucenay-le-Duc,Marseile,Oui
21,21290,Lucey,Marseile,Oui
21,21360,Lusigny-sur-Ouche,Marseile,Oui
21,21120,Lux,Marseile,Oui
21,21320,Maconge,Marseile,Oui
21,21230,Magnien,Marseile,Oui
21,21450,Magny-Lambert,Marseile,Oui
21,21140,Magny-la-Ville,Marseile,Oui
21,21170,Magny-lès-Aubigny,Marseile,Oui
21,21130,Magny-Montarlot,Marseile,Oui
21,21700,Magny-lès-Villers,Marseile,Oui
21,21310,Magny-Saint-Médard,Marseile,Oui
21,21110,Magny-sur-Tille,Marseile,Oui
21,21130,Les Maillys,Marseile,Oui
21,21400,Maisey-le-Duc,Marseile,Oui
21,21410,Mâlain,Marseile,Oui
21,21230,Maligny,Marseile,Oui
21,21430,Manlay,Marseile,Oui
21,21270,Marandeuil,Marseile,Oui
21,21350,Marcellois,Marseile,Oui
21,21330,Marcenay,Marseile,Oui
21,21430,Marcheseuil,Marseile,Oui
21,21390,Marcigny-sous-Thil,Marseile,Oui
21,21350,Marcilly-et-Dracy,Marseile,Oui
21,21320,Marcilly-Ogny,Marseile,Oui
21,21120,Marcilly-sur-Tille,Marseile,Oui
21,21700,Marey-lès-Fussey,Marseile,Oui
21,21120,Marey-sur-Tille,Marseile,Oui
21,21150,Marigny-le-Cahouët,Marseile,Oui
21,21200,Marigny-lès-Reullée,Marseile,Oui
21,21110,Marliens,Marseile,Oui
21,21500,Marmagne,Marseile,Oui
21,21160,Marsannay-la-Côte,Marseile,Oui
21,21380,Marsannay-le-Bois,Marseile,Oui
21,21320,Martrois,Marseile,Oui
21,21400,Massingy,Marseile,Oui
21,21140,Massingy-lès-Semur,Marseile,Oui
21,21350,Massingy-lès-Vitteaux,Marseile,Oui
21,21510,Mauvilly,Marseile,Oui
21,21190,Mavilly-Mandelot,Marseile,Oui
21,21270,Maxilly-sur-Saône,Marseile,Oui
21,21320,Meilly-sur-Rouvres,Marseile,Oui
21,21580,Le Meix,Marseile,Oui
21,21190,Meloisey,Marseile,Oui
21,21290,Menesble,Marseile,Oui
21,21430,Ménessaire,Marseile,Oui
21,21150,Ménétreux-le-Pitois,Marseile,Oui
21,21190,Merceuil,Marseile,Oui
21,21540,Mesmont,Marseile,Oui
21,21220,Messanges,Marseile,Oui
21,21380,Messigny-et-Vantoux,Marseile,Oui
21,21700,Meuilley,Marseile,Oui
21,21510,Meulson,Marseile,Oui
21,21200,Meursanges,Marseile,Oui
21,21190,Meursault,Marseile,Oui
21,21140,Millery,Marseile,Oui
21,21230,Mimeure,Marseile,Oui
21,21510,Minot,Marseile,Oui
21,21310,Mirebeau-sur-Bèze,Marseile,Oui
21,21210,Missery,Marseile,Oui
21,21510,Moitron,Marseile,Oui
21,21330,Molesme,Marseile,Oui
21,21340,Molinot,Marseile,Oui
21,21120,Moloy,Marseile,Oui
21,21210,Molphey,Marseile,Oui
21,21200,Montagny-lès-Beaune,Marseile,Oui
21,21250,Montagny-lès-Seurre,Marseile,Oui
21,21500,Montbard,Marseile,Oui
21,21460,Montberthault,Marseile,Oui
21,21360,Montceau-et-Écharnant,Marseile,Oui
21,21190,Monthelie,Marseile,Oui
21,21500,Montigny-Montfort,Marseile,Oui
21,21390,Montigny-Saint-Barthélemy,Marseile,Oui
21,21140,Montigny-sur-Armançon,Marseile,Oui
21,21520,Montigny-sur-Aube,Marseile,Oui
21,21610,Montigny-Mornay-Villeneuve-sur-Vingeanne,Marseile,Oui
21,21210,Montlay-en-Auxois,Marseile,Oui
21,21400,Montliot-et-Courcelles,Marseile,Oui
21,21250,Montmain,Marseile,Oui
21,21270,Montmançon,Marseile,Oui
21,21290,Montmoyen,Marseile,Oui
